r,rho,m,P
7.302730273027329,0.0001625337870283413,9.931228033546887,0.00014983739576941284
7.303730373037331,0.00016228767785275675,9.931336900977213,0.00014953495979305698
7.304730473047332,0.00016204188183898245,9.931445633313556,0.00014923306120266945
7.305730573057333,0.0001617963986428136,9.931554230679591,0.00014893169914692442
7.306730673067333,0.00016155122792039522,9.931662693198918,0.00014863087277573327
7.307730773077335,0.00016130636932822225,9.931771020995058,0.00014833058124024345
7.3087308730873355,0.00016106182252313881,9.931879214191456,0.000148030823692836
7.309730973097337,0.00016081758716233758,9.93198727291148,0.0001477315992871241
7.310731073107338,0.00016057366290336093,9.932095197278421,0.00014743290717795252
7.311731173117338,0.00016033004940409733,9.932202987415499,0.0001471347465213925
7.31273127312734,0.0001600867463227853,9.932310643445847,0.0001468371164747448
7.313731373137341,0.00015984375331801017,9.932418165492527,0.00014654001619653504
7.314731473147341,0.00015960107004870413,9.932525553678524,0.00014624344484651195
7.3157315731573425,0.00015935869617414612,9.932632808126748,0.00014594740158564622
7.316731673167344,0.00015911663135396173,9.932739928960027,0.00014565188557612922
7.317731773177345,0.00015887487524812277,9.93284691630112,0.00014535689598137101
7.318731873187345,0.00015863342751694693,9.9329537702727,0.0001450624319659987
7.319731973197347,0.00015839228782109732,9.933060490997377,0.00014476849269585466
7.320732073207347,0.00015815145582158185,9.93316707859767,0.00014447507733799457
7.321732173217348,0.0001579109311797531,9.933273533196028,0.0001441821850606858
7.322732273227349,0.00015767071355730832,9.933379854914824,0.0001438898150334065
7.32373237323735,0.0001574308026162886,9.933486043876357,0.00014359796642684293
7.3247324732473515,0.00015719119801907926,9.933592100202842,0.00014330663841288896
7.325732573257352,0.00015695189942840806,9.933698024016426,0.00014301583016464254
7.326732673267353,0.00015671290650734641,9.933803815439173,0.00014272554085640587
7.327732773277354,0.00015647421891930844,9.933909474593076,0.0001424357696636832
7.328732873287356,0.0001562358363280502,9.934015001600049,0.00014214651576317845
7.3297329732973555,0.0001559977583976704,9.934120396581928,0.00014185777833279492
7.330733073307357,0.00015575998479260773,9.934225659660477,0.0001415695565516307
7.3317331733173585,0.00015552251517764415,9.934330790957382,0.00014128184959998159
7.33273327332736,0.00015528534921790133,9.93443579059425,0.00014099465665933547
7.33373337333736,0.00015504848657884248,9.934540658692617,0.0001407079769123732
7.334733473347361,0.00015481192692626982,9.934645395373941,0.00014042180954296438
7.335733573357363,0.00015457566992632644,9.9347500007596,0.00014013615373616842
7.336733673367364,0.00015433971524549483,9.934854474970901,0.00013985100867823147
7.337733773377364,0.0001541040625505966,9.934958818129076,0.00013956637355658487
7.3387338733873655,0.0001538687115087916,9.935063030355273,0.00013928224755984273
7.339733973397367,0.00015363366178757962,9.935167111770573,0.00013899862987780298
7.340734073407368,0.0001533989130547976,9.935271062495977,0.0001387155197014426
7.341734173417368,0.00015316446497862113,9.93537488265241,0.00013843291622291833
7.34273427342737,0.0001529303172275622,9.935478572360719,0.0001381508186355627
